"longitude","latitude","sst_celsius"
32.1,33.9,21.4
32.1,33.9,21.5
32.1,33.9,21.5
32.1,33.9,21.4
32.1,33.9,21.4
32.1,33.9,21.3
32.1,33.9,21.3
32.1,33.9,21.3
32.1,33.9,21.2
32.1,33.9,21.2
32.1,33.9,21.2
32.1,33.9,21.2
32,33.9,21.2
32.1,33.9,21.2
32.1,33.9,21.2
32,33.9,21.2
32,33.9,21.3
32,33.9,21.3
32,33.9,21.3
32,33.9,21.3
32,33.9,21.3
32,33.9,21.2
32.1,33.9,21.2
32.1,33.9,21.2
32.1,33.9,21.2
32.1,33.9,21.2
32.1,33.9,21.2
32.1,33.9,21.2
32.1,33.9,21.2
32.1,33.9,21.2
32.1,33.9,21.2
32.1,33.9,21.1
32.1,33.9,21.1
32.1,33.9,21.1
32.1,33.9,21.1
32.1,33.9,21.1
32.1,33.9,21.1
32.1,33.9,21.1
32.1,33.9,21
32.1,33.9,21
32.1,34,21
32.1,34,21
32.1,34,21
32.1,34,21
32.1,34,21
32.1,34,21
32.1,34,21
32.1,34,21
32.1,34,21
32.1,34,21
32,34,20.9
32,34,20.9
32,34,20.9
32,34,20.9
32,34,20.9
32,34,20.9
32,34,20.9
32,34,20.9
32,34,20.9
32,34,20.9
32,34,20.9
32,34,20.9
32,34,20.9
32,34,20.9
32,34,20.8
32,34,20.8
32,34,20.8
32,34,20.8
32,34,20.8
32,34,20.8
32,34,20.8
32.1,34.1,20.8
32.1,34.1,20.8
32.1,34.1,20.8
32.1,34.1,20.8
32.1,34,20.8
32.1,34,20.8
32.1,34.1,20.8
32.1,34.1,20.8
32.1,34.1,20.8
32.1,34.1,20.8
32.1,34.1,20.8
32.1,34.1,20.8
32.1,34.1,20.8
32.1,34.1,20.8
32.1,34.1,20.8
32.1,34.1,20.7
32.1,34.1,20.7
32.1,34.1,20.7
32.1,34.1,20.7
32.1,34.1,20.7
32.1,34.1,20.7
32.1,34.1,20.7
32.1,34.1,20.7
32.1,34.1,20.7
32.1,34.1,20.7
32.1,34.1,20.7
32.1,34.1,20.7
32.2,34.1,20.7
32.2,34.1,20.7
32.2,34.1,20.7
32.2,34.1,20.7
32.2,34.1,20.7
32.2,34.1,20.7
32.2,34.1,20.6
32.2,34.1,20.6
32.2,34.1,20.7
32.2,34.1,20.6
32.2,34.1,20.6
32.2,34.1,20.6
32.2,34.1,20.6
32.2,34.1,20.6
32.2,34.1,20.6
32.3,34.1,20.6
32.3,34.1,20.6
32.3,34.1,20.5
32.3,34.1,20.5
32.3,34.1,20.5
32.3,34.1,20.6
32.3,34.1,20.6
32.3,34.1,20.6
32.3,34.1,20.6
32.3,34.1,20.5
32.3,34.1,20.5
32.3,34.1,20.5
32.3,34.1,20.5
32.3,34.1,20.5
32.3,34.1,20.5
32.3,34.1,20.5
32.3,34.1,20.6
32.3,34.1,20.8
32.3,34.1,20.8
32.3,34.1,20.8
32.3,34.1,20.8
32.3,34.1,20.8
32.3,34.1,20.8
32.3,34.1,20.8
32.3,34.1,20.8
32.3,34.1,20.8
32.3,34.1,20.8
32.3,34.1,20.8
32.2,34.1,20.7
32.2,34.1,20.7
32.2,34.1,20.6
32.2,34.1,20.6
32.2,34.1,20.6
32.2,34.1,20.6
32.2,34.1,20.6
32.2,34.1,20.6
32.2,34.1,20.6
32.2,34.1,20.7
32.2,34.1,20.7
32.2,34.1,20.6
32.2,34.1,20.6
32.2,34.1,20.6
32.2,34.1,20.5
32.2,34.1,20.5
32.2,34.1,20.5
32.2,34.1,20.5
32.2,34.1,20.5
32.2,34.1,20.5
32.2,34.1,20.5
32.2,34.1,20.5
32.2,34.1,20.4
32.2,34.1,20.4
32.2,34.1,20.4
32.2,34.1,20.4
32.2,34.1,20.5
32.2,34.1,20.5
32.2,34.1,20.5
32.2,34.1,20.5
32.2,34.1,20.5
32.2,34.1,20.5
32.2,34.1,20.5
32.2,34.1,20.4
32.2,34.1,20.5
32.2,34.1,20.5
32.2,34.1,20.5
32.2,34.1,20.4
32.2,34.1,20.4
32.2,34.1,20.4
32.2,34.1,20.4
32.2,34.1,20.4
32.2,34.1,20.4
32.2,34.1,20.4
32.2,34.1,20.4
32.2,34.1,20.4
32.2,34.1,20.4
32.2,34.2,20.4
32.2,34.2,20.4
32.2,34.2,20.4
32.2,34.2,20.4
32.2,34.2,20.4
32.2,34.2,20.4
32.2,34.2,20.3
32.2,34.2,20.3
32.2,34.2,20.3
32.2,34.2,20.3
32.2,34.2,20.3
32.2,34.2,20.3
32.2,34.2,20.3
32.2,34.2,20.3
32.2,34.2,20.3
32.2,34.2,20.3
32.2,34.2,20.3
32.2,34.2,20.3
32.2,34.2,20.3
32.3,34.2,20.3
32.3,34.2,20.3
32.3,34.2,20.2
32.3,34.3,20.2
32.3,34.3,20.2
32.3,34.3,20.2
32.3,34.3,20.2
32.3,34.3,20.1
32.3,34.3,20.2
32.3,34.3,20.1
32.3,34.3,20.1
32.3,34.3,20.1
32.2,34.3,20
32.2,34.3,20.1
32.2,34.3,20
32.3,34.3,20
32.2,34.3,20
32.2,34.3,20
32.2,34.3,20
32.2,34.4,20
32.2,34.3,20
32.2,34.3,20
32.2,34.4,20
32.2,34.4,20.1
32.2,34.4,20
32.2,34.4,20
32.2,34.4,20
32.3,34.4,20
32.3,34.4,20
32.3,34.5,20
32.3,34.5,20
32.3,34.5,20
32.3,34.5,20
32.3,34.5,20
32.3,34.5,20
32.3,34.5,20
32.3,34.5,20
32.3,34.5,20
32.3,34.5,20
32.4,34.5,20
32.4,34.5,20
32.4,34.5,20
32.4,34.5,20
32.4,34.5,20
32.4,34.5,20
32.4,34.5,20
32.4,34.5,20
32.4,34.5,20
32.4,34.5,20
32.4,34.5,20
32.4,34.5,20
32.4,34.5,20
32.4,34.5,20
32.4,34.5,20
32.4,34.5,20
32.4,34.5,20
32.4,34.5,20
32.5,34.5,20
32.5,34.5,19.9
32.5,34.5,20
32.5,34.5,19.9
32.5,34.5,19.9
32.5,34.5,19.9
32.5,34.5,19.9
32.5,34.5,19.9
32.5,34.5,19.9
32.5,34.5,19.9
32.5,34.5,19.9
32.5,34.5,19.9
32.5,34.5,19.9
32.5,34.5,19.9
32.6,34.5,19.9
32.6,34.5,19.9
32.6,34.5,19.8
32.6,34.5,19.7
32.6,34.5,19.7
32.6,34.5,19.7
32.7,34.5,19.7
32.7,34.5,19.7
32.7,34.5,19.7
32.7,34.5,19.6
32.7,34.5,19.6
32.7,34.5,19.6
32.9,34.4,19.6
32.9,34.4,19.6
32.7,34.5,19.6
32.9,34.4,19.6
32.9,34.4,19.5
32.9,34.4,19.5
33,34.4,19.5
33,34.4,19.5
33,34.4,19.5
33,34.4,19.4
33,34.3,19.4
33,34.4,19.4
33,34.3,19.4
33,34.3,19.4
33,34.3,19.3
33,34.3,19.3
33.1,34.3,19.3
33.1,34.2,19.3
33,34.3,19.3
33.1,34.3,19.3
33.1,34.2,19.3
33.1,34.2,19.3
33.1,34.2,19.3
33.1,34.2,19.2
33.1,34.2,19.2
33.1,34.2,19.2
33.1,34.2,19.2
33.1,34.1,19.2
33.1,34.1,19.2
33.1,34.1,19.2
33.1,34.1,19.2
33.1,34.1,19.2
33.2,34,19.2
33.2,34,19.1
33.2,34,19.2
33.2,34,19.2
33.2,34,19.2
33.2,34,19.2
33.2,34,19.2
33.2,34,19.2
33.2,34,19.2
33.3,33.9,19.1
33.3,33.9,19.1
33.3,33.9,19.1
33.3,33.9,19.1
33.3,33.9,19.1
33.3,33.9,19.1
33.3,33.9,19.1
33.3,33.9,19.1
33.3,33.8,19
33.3,33.9,19
33.3,33.8,19
33.3,33.9,19
33.3,33.8,19
33.3,33.8,19
33.3,33.8,19
33.3,33.8,19
33.3,33.8,18.9
33.3,33.8,18.9
33.3,33.8,18.9
33.3,33.8,18.8
33.3,33.7,18.8
33.3,33.7,18.8
33.3,33.7,18.8
33.3,33.7,18.8
33.3,33.7,18.7
33.3,33.7,18.7
33.3,33.7,18.7
33.3,33.7,18.7
33.4,33.7,18.7
33.4,33.7,18.8
33.4,33.7,18.8
33.4,33.7,18.8
33.4,33.7,18.8
33.4,33.7,18.8
33.3,33.7,18.8
33.4,33.7,18.8
33.4,33.7,18.8
33.4,33.7,18.8
33.4,33.7,18.8
33.4,33.6,18.8
33.4,33.6,18.8
33.4,33.7,18.8
33.4,33.6,18.7
33.4,33.6,18.7
33.4,33.6,18.7
33.4,33.6,18.7
33.4,33.6,18.7
33.4,33.6,18.7
33.4,33.6,18.7
33.4,33.6,18.7
33.4,33.6,18.7
33.4,33.5,18.7
33.4,33.5,18.7
33.4,33.6,18.7
33.4,33.5,18.7
33.4,33.5,18.8
33.4,33.6,18.8
33.4,33.5,18.8
33.4,33.5,18.7
33.4,33.5,18.7
33.4,33.5,18.7
33.4,33.5,18.7
33.4,33.5,18.7
33.4,33.5,18.7
33.4,33.5,18.7
33.4,33.4,18.7
33.4,33.4,18.7
33.4,33.4,18.7
33.4,33.4,18.7
33.4,33.4,18.7
33.4,33.4,18.7
33.4,33.4,18.7
33.4,33.4,18.7
33.4,33.4,18.7
33.4,33.4,18.8
33.4,33.4,18.8
33.4,33.4,18.7
33.4,33.4,18.7
33.4,33.4,18.7
33.4,33.4,18.7
33.4,33.4,18.7
33.4,33.4,18.7
33.4,33.4,18.7
33.4,33.3,18.7
33.4,33.3,18.7
33.3,33.3,18.7
33.4,33.3,18.7
33.3,33.3,18.7
33.3,33.3,18.7
33.3,33.3,18.7
33.3,33.3,18.8
33.3,33.3,18.8
33.3,33.3,18.8
33.3,33.3,18.8
33.3,33.3,18.8
33.3,33.2,18.7
33.3,33.2,18.7
33.3,33.3,18.7
33.3,33.2,18.7
33.3,33.2,18.7
33.3,33.2,18.6
33.3,33.2,18.6
33.3,33.2,18.6
33.2,33.2,18.6
33.2,33.2,18.6
33.2,33.2,18.5
33.2,33.2,18.6
33.2,33.2,18.6
33.2,33.2,18.6
33.2,33.1,18.5
33.2,33.1,18.5
33.2,33.1,18.5
33.2,33.1,18.5
33.2,33.1,18.5
33.2,33.1,18.4
33.2,33.1,18.4
33.2,33.1,18.4
33.2,33.1,18.4
33.2,33.1,18.4
33.2,33.1,18.5
33.2,33.1,18.5
33.2,33.1,18.5
33.2,33.1,18.5
33.2,33.1,18.5
33.2,33.1,18.5
33.2,33.1,18.5
33.2,33.1,18.5
33.2,33.1,18.5
33.2,33.1,18.5
33.2,33.1,18.5
33.1,33,18.5
33.2,33.1,18.5
33.2,33.1,18.5
33.1,33,18.5
33.1,33,18.5
33.1,33,18.5
33.1,33,18.5
33.1,33,18.4
33.1,33,18.4
33.1,33,18.5
33.1,33,18.4
33.1,33,18.4
33.1,33,18.4
33.1,33,18.5
33.1,33,18.5
33.1,33,18.6
33,33,18.8
33,33,18.7
33,33,18.7
33,33,18.8
33,33,18.6
33,33,18.6
33,33,18.6
33,33,18.6
33,33,18.6
33,33,18.6
33,33,18.5
33.1,33,18.5
33,33,18.4
33,33,18.4
33,33,18.4
33,33,18.4
33,33,18.4
33,33,18.4
33,33,18.5
33,33,18.5
33,33,18.6
33,33,18.6
33,33,18.7
33,32.9,18.5
33,33,18.6
33,32.9,18.6
33,32.9,18.7
33,32.9,18.7
33,32.9,18.7
33,32.9,18.6
33,32.9,18.6
33,32.9,18.6
33,32.9,18.6
33,32.9,18.6
33,32.9,18.6
33,32.9,18.6
33,32.9,18.7
33,32.9,18.8
33,32.9,18.8
33,32.9,18.8
33,32.9,18.7
33,33,18.6
33,33,18.6
33,33,18.6
33,32.9,18.5
33,32.9,18.5
33,33,18.5
33,33,18.5
33,33,18.5
33,32.9,18.5
33,32.9,18.5
33,32.9,18.4
33,32.9,18.5
33,32.9,18.5
33,32.9,18.5
33,32.9,18.5
33,32.9,18.6
33,32.9,18.6
33,32.9,18.6
33,33,18.5
33,32.9,18.5
33,32.9,18.5
33,32.9,18.5
33,33,18.5
33,33,18.5
33,33,18.5
33,33,18.5
33,33,18.6
32.6,32.2,21.6
32.7,32.2,21.6
32.7,32.2,21.6
32.7,32.2,21.6
32.7,32.2,21.4
32.7,32.2,21.5
32.7,32.2,21.5
32.7,32.2,21.7
32.7,32.2,21.4
32.7,32.2,21.3
32.7,32.2,21.3
32.7,32.2,21.4
32.7,32.2,21.4
32.7,32.2,21.5
32.7,32.2,21.6
32.7,32.2,21.6
32.7,32.2,21.6
32.7,32.2,21.6
32.8,32.2,21.6
32.7,32.2,21.6
32.8,32.2,21.6
32.8,32.2,21.6
32.8,32.2,21.6
32.8,32.2,21.6
32.8,32.2,21.6
32.8,32.2,21.6
32.7,32.2,21.6
32.7,32.2,21.6
32.7,32.2,21.6
32.7,32.2,21.6
32.7,32.2,21.6
32.7,32.2,21.6
32.7,32.2,21.5
32.7,32.2,21.5
32.7,32.2,21.5
32.7,32.2,21.5
32.7,32.2,21.5
32.7,32.2,21.4
32.7,32.2,21.4
32.7,32.2,21.4
32.7,32.2,21.4
32.7,32.2,21.4
32.7,32.2,21.4
32.7,32.2,21.4
32.7,32.2,21.4
32.9,32.2,21.3
32.9,32.2,21.3
32.9,32.2,21.3
32.9,32.2,21.3
32.9,32.2,21.2
32.9,32.2,21.2
32.9,32.2,21.2
32.9,32.2,21.2
32.9,32.2,21.2
33.1,32.3,21.2
33.1,32.3,21.2
33.1,32.3,21.2
33.1,32.3,21.2
33.1,32.3,21.2
33.1,32.3,21.2
33.1,32.3,21.2
33.1,32.3,21.2
33.1,32.3,21.3
33.1,32.3,21.2
33.1,32.3,21.2
33.1,32.3,21.2
33.1,32.3,21.2
33.1,32.2,21.2
33.1,32.2,21.2
33.1,32.2,21.2
33.1,32.3,21.2
33.1,32.3,21.2
33.1,32.3,21.2
33.1,32.3,21.2
33.2,32.3,21.2
33.2,32.3,21.2
33.2,32.3,21.2
33.2,32.3,21.2
33.2,32.3,21.2
33.3,32.3,21.2
33.3,32.3,21.2
33.2,32.3,21.2
33.2,32.3,21.2
33.3,32.3,21.2
33.3,32.3,21.2
33.3,32.3,21.2
33.3,32.4,21.2
33.3,32.4,21.2
33.3,32.4,21.1
33.3,32.4,21.2
33.3,32.4,21.2
33.3,32.4,21.2
33.3,32.4,21.2
33.4,32.5,21.2
33.4,32.5,21.2
33.4,32.5,21.1
33.4,32.5,21.1
33.4,32.5,21.1
33.4,32.5,21.1
33.4,32.5,21.1
33.4,32.5,21.1
33.4,32.5,21.1
33.4,32.5,21.1
33.4,32.5,21.1
33.4,32.5,21.1
33.4,32.5,21.1
33.4,32.5,21
33.4,32.5,21
33.4,32.5,21
33.4,32.5,21.1
33.4,32.5,21.1
33.4,32.5,21.1
33.4,32.5,21.1
33.4,32.5,21.1
33.3,32.7,21
33.3,32.7,21
33.3,32.7,21
33.3,32.7,21
33.3,32.7,21
33.3,32.7,21
33.3,32.7,21
33.3,32.7,21
33.3,32.7,21
33.3,32.7,21
33.3,32.7,21
33.3,32.7,20.9
33.3,32.7,21
33.3,32.7,21
33.3,32.7,20.9
33.3,32.7,21
33.3,32.7,21
33.3,32.7,21
33.3,32.7,21
33.3,32.7,21.1
33.2,32.8,21.2
33.2,32.8,21.2
33.2,32.8,21.1
33.2,32.8,21
33.2,32.8,21
33.1,32.9,21
33.2,32.8,21
33.2,32.8,21
33.2,32.8,21
33.1,32.9,21
33.1,32.9,20.9
33.1,32.9,20.9
33.1,32.9,20.9
33.1,32.9,20.9
33.1,32.9,20.9
33.1,32.9,21
33.1,32.9,21
33.1,32.9,21.1
33.1,32.9,21.1
33.1,32.9,21.1
33.1,32.9,21.1
33.1,32.9,21
33.1,32.9,21
33.1,32.9,21.1
33.1,32.9,21.1
33.1,32.9,21.1
33.1,32.9,21.1
33.1,32.9,21
33.1,32.9,21
33.1,32.9,21
33.1,32.9,21
33.1,32.9,21
33.1,32.9,21
33.1,32.9,21
33.1,32.9,21
33.1,32.9,21.1
33,33,21.1
33,33,21.1
32.8,33,21
32.8,33,21
32.8,33,21
32.8,33,21
32.8,33,21
32.9,33.1,21
32.9,33.1,20.9
32.9,33.1,20.9
32.9,33.1,20.9
32.9,33.1,20.9
32.9,33.1,20.9
32.9,33.1,20.9
32.9,33.1,20.9
32.9,33.1,20.9
32.9,33.1,20.9
32.8,33.1,20.9
32.8,33.1,20.9
32.8,33.1,20.9
32.8,33.1,20.9
32.8,33.1,20.9
32.8,33.1,20.9
32.8,33.1,20.9
32.8,33.1,20.9
32.8,33.1,20.8
32.8,33.1,20.8
32.8,33.1,20.8
32.8,33.1,20.8
32.8,33.1,20.8
32.8,33.1,20.8
32.8,33.1,20.8
32.8,33.1,20.8
32.8,33.1,20.8
32.8,33.1,20.8
32.8,33.1,20.8
32.5,33.3,20.8
32.5,33.3,20.8
32.5,33.3,20.8
32.5,33.3,20.8
32.5,33.3,20.8
32.5,33.3,20.8
32.5,33.3,20.8
32.5,33.3,20.8
32.5,33.3,20.8
32.5,33.3,20.8
32.5,33.3,20.8
32.5,33.3,20.8
32.5,33.3,20.8
32.5,33.3,20.8
32.5,33.3,20.8
32.5,33.3,20.8
32.5,33.3,20.8
32.5,33.3,20.8
32.5,33.3,20.8
32.4,33.5,20.8
32.5,33.3,20.8
32.5,33.3,20.8
32.4,33.5,20.7
32.5,33.3,20.7
32.4,33.5,20.7
32.4,33.5,20.7
32.4,33.6,20.7
32.4,33.6,20.7
32.4,33.7,20.6
32.4,33.6,20.7
32.4,33.7,20.7
32.4,33.7,20.7
32.4,33.7,20.7
32.3,33.7,20.7
32.3,33.7,20.7
32.3,33.7,20.6
32.3,33.7,20.6
32.3,33.7,20.6
32.3,33.7,20.6
32.3,33.7,20.6
32.3,33.7,20.6
32.3,33.7,20.6
32.4,33.8,20.6
32.4,33.8,20.5
32.4,33.8,20.5
32.4,33.8,20.5
32.4,33.8,20.5
32.4,33.8,20.5
32.4,33.8,20.5
32.4,33.8,20.5
32.4,33.8,20.4
32.4,33.8,20.4
32.4,33.8,20.5
32.4,33.8,20.5
32.4,33.8,20.4
32.4,33.8,20.4
32.4,33.8,20.4
32.4,33.8,20.4
32.4,33.8,20.4
32.4,33.8,20.4
32.4,33.8,20.4
32.4,33.8,20.4
32.4,33.8,20.4
32.4,33.8,20.4
32.4,33.8,20.3
32.4,33.8,20.3
32.4,33.8,20.3
32.4,33.8,20.3
32.4,33.8,20.3
32.4,33.8,20.2
32.4,33.8,20.2
32.4,33.8,20.1
32.4,33.8,20.1
32.4,33.8,20.1
32.4,33.8,20
32.4,33.8,20
32.4,33.8,20
32.4,33.8,20
32.4,33.8,20
32.4,33.8,19.9
32.4,33.8,19.8
32.4,33.8,19.8
33.1,33.6,19.3
33.1,33.6,19.3
33.1,33.6,19.3
33.1,33.6,19.4
33.1,33.6,19.4
33.1,33.6,19.3
33.1,33.6,19.3
33.1,33.6,19.3
33.1,33.6,19.3
33.1,33.6,19.3
32.9,33.5,19.3
33.1,33.6,19.3
33.1,33.6,19.3
32.9,33.5,19.2
32.9,33.5,19.2
32.9,33.5,19.2
32.9,33.5,19.2
32.9,33.5,19.2
32.9,33.5,19.2
32.9,33.5,19.2
32.9,33.5,19.2
32.9,33.5,19.2
32.9,33.5,19.2
32.9,33.5,19.1
32.8,33.5,19.1
32.8,33.5,19.1
32.8,33.5,19.1
32.8,33.5,19
32.8,33.5,19
32.8,33.5,19
32.8,33.5,18.9
32.8,33.5,18.9
32.8,33.5,18.9
32.8,33.5,18.9
32.8,33.5,18.9
32.8,33.5,18.9
32.6,33.6,18.9
32.6,33.6,18.9
32.6,33.6,18.9
32.6,33.6,18.8
32.6,33.6,18.8
32.6,33.6,18.8
32.6,33.6,18.8
32.6,33.6,18.9
32.6,33.6,18.9
32.6,33.6,18.9
32.6,33.6,18.8
32.6,33.6,18.9
32.6,33.6,18.9
32.6,33.6,18.9
32.6,33.6,18.9
32.6,33.6,18.9
32.6,33.6,18.9
32.6,33.6,18.9
32.6,33.6,19
32.6,33.6,19.1
32.6,33.6,19.1
32.6,33.6,19.1
32.6,33.6,19
32.6,33.6,19
32.6,33.6,19
32.6,33.6,18.9
32.6,33.6,18.9
32.6,33.6,18.9
32.6,33.6,19
32.6,33.6,19.1
32.6,33.6,19.1
32.6,33.6,19.1
32.6,33.6,19
32.6,33.9,19
32.6,33.9,18.9
32.6,33.9,18.9
32.6,33.9,18.9
32.6,33.9,19.2
32.6,33.9,19.1
32.6,33.9,19.1
32.6,33.9,19.1
32.6,33.9,19.2
32.6,33.9,19.2
32.6,33.9,19.1
32.6,33.9,19
32.6,33.9,18.9
32.6,33.9,18.9
32.6,33.9,18.9
32.6,33.9,18.8
32.6,33.9,18.8
32.6,33.9,18.8
32.6,33.9,18.8
32.6,33.9,18.8
32.6,33.9,18.8
32.6,33.9,18.8
32.6,33.9,18.9
32.6,33.9,19
32.6,33.9,19
32.6,33.9,19.1
32.6,33.9,19.1
32.6,33.9,19
32.6,33.9,19
32.6,33.9,18.9
32.6,33.9,18.9
32.7,33.9,18.9
32.7,33.9,18.9
32.7,33.9,18.9
32.7,33.9,18.9
32.7,33.9,18.9
32.7,33.9,18.8
32.7,33.9,18.8
32.7,33.9,18.8
32.7,33.9,18.8
32.7,33.9,18.7
32.7,33.9,18.7
32.7,33.9,18.7
32.7,33.9,18.7
32.7,33.9,18.7
32.7,33.9,18.7
32.7,33.9,18.7
32.7,33.9,18.7
32.7,33.9,18.7
32.7,33.9,18.7
32.7,33.9,18.7
32.7,33.9,18.7
32.7,33.9,18.7
32.7,33.9,18.7
32.7,33.9,18.7
32.7,33.9,18.7
32.7,33.9,18.7
32.7,33.9,18.7
32.7,33.9,18.7
32.7,33.9,18.7
32.7,33.9,18.7
32.7,33.9,18.7
32.7,33.9,18.7
32.7,33.9,18.7
32.7,33.9,18.6
32.9,33.9,18.7
32.7,33.9,18.6
32.7,33.9,18.6
32.7,33.9,18.6
32.9,33.9,18.6
32.9,33.9,18.6
32.9,33.9,18.6
32.9,33.8,18.6
32.9,33.9,18.6
32.9,33.9,18.7
33,33.8,18.7
33,33.8,18.7
33,33.8,18.6
33,33.8,18.7
33,33.8,18.8
33,33.8,18.7
33,33.8,18.7
33,33.8,18.7
33,33.8,18.7
33,33.8,18.7
33,33.8,18.6
33,33.8,18.6
33,33.8,18.6
33.1,33.8,18.6
33.1,33.8,18.6
33.1,33.8,18.6
33.1,33.8,18.6
33.1,33.8,18.6
33.1,33.7,18.6
33.1,33.8,18.6
33.1,33.7,18.6
33.1,33.7,18.7
33.1,33.7,18.7
33.2,33.7,18.7
33.2,33.6,18.7
33.2,33.6,18.6
33.2,33.6,18.6
33.2,33.6,18.6
33.2,33.6,18.6
33.2,33.6,18.6
33.2,33.6,18.6
33.2,33.5,18.5
33.2,33.5,18.5
33.2,33.5,18.5
33.2,33.5,18.5
33.2,33.5,18.5
33.2,33.5,18.5
33.2,33.5,18.5
33.2,33.5,18.5
33.2,33.5,18.5
33.2,33.5,18.5
33.2,33.5,18.5
33.2,33.5,18.5
33.2,33.5,18.5
33.2,33.5,18.5
33.2,33.5,18.4
33.2,33.4,18.4
33.2,33.4,18.4
33.2,33.4,18.4
33.2,33.4,18.5
33.2,33.4,18.5
33.2,33.4,18.5
33.2,33.4,18.5
33.2,33.4,18.5
33.2,33.4,18.6
33.2,33.4,18.6
33.2,33.4,18.6
33.2,33.4,18.6
33.2,33.4,18.6
33.2,33.4,18.6
33.2,33.4,18.6
33.2,33.4,18.6
33.2,33.4,18.6
33.2,33.3,18.6
33.2,33.3,18.6
33.2,33.3,18.6
33.2,33.3,18.6
32.2,32.8,20.8
32.2,32.8,20.9
32.2,32.8,21.1
32.2,32.8,21
32.2,32.8,21
32.2,32.8,21
32.2,32.8,21.1
32.2,32.7,21.1
32.2,32.7,21.2
32.2,32.7,21.1
32.2,32.7,21
32.2,32.7,21
32.2,32.7,21
32.2,32.7,21
32.2,32.7,21
32.2,32.7,20.9
32.2,32.7,20.9
32.2,32.7,20.9
32.2,32.7,20.8
32.2,32.7,20.9
32.2,32.7,21
32.2,32.7,21
32.2,32.7,21
32.2,32.7,21.1
32.2,32.7,21.1
32.2,32.7,21.2
32.2,32.7,21
32.2,32.7,20.9
32.2,32.7,20.9
32.2,32.7,20.9
32.2,32.7,20.9
32.2,32.7,20.9
32.2,32.7,20.9
32.2,32.7,20.8
32.2,32.7,20.8
32.2,32.7,20.7
32.2,32.6,20.6
32.2,32.6,20.6
32.2,32.6,20.6
32.2,32.6,20.5
32.2,32.6,20.5
32.2,32.6,20.4
32.2,32.6,20.4
32.2,32.6,20.4
32.2,32.6,20.3
32.2,32.6,20.3
32.2,32.6,20.3
32.2,32.6,20.3
32.2,32.6,20.3
32.2,32.6,20.3
32.2,32.6,20.3
32.2,32.6,20.2
32.2,32.6,20.2
32.2,32.6,20.1
32.2,32.6,20.1
32.2,32.6,20.1
32.2,32.6,20.2
32.2,32.5,20.2
32.2,32.6,20.1
32.2,32.5,20.3
32.2,32.5,20.3
32.2,32.5,20.3
32.2,32.5,20.3
32.2,32.5,20.3
32.2,32.5,20.3
32.2,32.5,20.2
32.3,32.5,20.2
32.3,32.5,20.2
32.3,32.5,20.1
32.3,32.5,20.1
32.3,32.5,20.1
32.3,32.5,22.1
32.3,32.5,20.1
32.3,32.5,20.1
32.3,32.4,20.1
32.3,32.4,20.1
32.3,32.4,20
32.3,32.4,20
32.3,32.4,20.3
32.3,32.4,20.6
32.3,32.4,20.5
32.3,32.4,20.4
32.3,32.4,20.4
32.3,32.4,20.4
32.3,32.4,20.4
32.3,32.4,20.8
32.3,32.4,20.7
32.3,32.4,20.7
32.3,32.4,20.6
32.3,32.3,20.5
32.3,32.3,20.5
32.3,32.3,20.5
32.3,32.3,20.4
32.3,32.3,20.4
32.4,32.3,20.4
32.4,32.3,20.4
32.4,32.3,20.4
32.4,32.3,20.3
32.4,32.3,20.2
32.4,32.3,20.2
32.4,32.3,20.2
32.4,32.3,20.3
32.4,32.3,20.3
32.5,32.3,20.2
32.5,32.3,20.2
32.4,32.3,20.2
32.5,32.3,20.3
32.5,32.3,20.4
32.5,32.3,20.3
32.5,32.3,20.3
32.5,32.3,20.3
32.5,32.3,20.3
32.5,32.3,20.3
32.5,32.3,20.2
32.5,32.3,20.2
32.5,32.3,20.2
32.5,32.3,20.2
32.5,32.3,20.2
32.6,32.3,20.2
32.6,32.3,20.3
32.6,32.3,20.3
32.6,32.3,20.2
32.6,32.3,20.2
32.6,32.3,20.2
32.6,32.3,20.2
32.6,32.3,20.2
32.6,32.3,20.3
32.6,32.3,20.3
32.6,32.3,20.2
32.6,32.3,20.1
32.6,32.3,20.5
32.6,32.3,20.4
32.6,32.3,20.4
32.7,32.3,20.4
32.7,32.3,20.4
32.7,32.3,20.4
32.7,32.3,20.4
32.7,32.3,20.4
32.7,32.3,20.7
32.7,32.3,20.8
32.7,32.3,20.8
32.7,32.3,20.7
32.7,32.3,20.7
32.8,32.3,20.7
32.7,32.3,20.6
32.8,32.3,20.7
32.8,32.3,20.6
32.8,32.3,20.6
32.8,32.4,20.6
32.8,32.4,20.6
32.8,32.4,20.6
32.8,32.4,20.5
32.8,32.4,20.5
32.8,32.4,20.5
32.8,32.4,20.5
32.8,32.4,20.5
32.8,32.4,20.6
32.8,32.4,20.7
32.8,32.4,20.7
32.8,32.4,20.7
32.8,32.4,20.7
32.8,32.4,20.6
32.8,32.4,20.5
32.8,32.4,20.5
32.8,32.4,20.5
32.8,32.4,20.5
32.9,32.4,20.5
32.9,32.4,20.5
32.9,32.5,20.5
32.9,32.5,20.5
32.9,32.4,20.5
32.9,32.5,20.5
32.9,32.5,20.5
32.9,32.5,20.7
32.9,32.5,20.6
32.9,32.5,20.6
32.9,32.5,20.6
32.9,32.5,20.6
32.9,32.5,20.6
32.9,32.5,20.6
32.8,32.5,20.6
32.8,32.5,20.6
